app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,8d0f10f4-a135-4298-b4db-9566cd68f262,It s really good. I recommend it,,Maxwell Munozogara,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,8d075d28-2305-4a84-b06d-2127dd0a7437,amazing I highly recommend,,Klem Millet,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,2446036e-bdad-480d-bf7b-96d45421976e,Very fast and perfect,,Anas Ayman,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,89f4c53b-4ed4-4624-953c-11b0d0f89833,Aaj Tak isse jyada bakwas app nahi dekhi,,Khushbubharat Bansal,1,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,afad0d22-787f-4968-a780-6c82d4aaf75e,Excellent,,Latsa Dahapin,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,3f5599d7-daf2-44e1-8fa7-5f157fa7f887,"friendly, straight to the point.",,Carlos Montenegro,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,5db450c7-463a-463c-b082-0aa0d0da5cdf,Great handy addition to make your life easier. Once you give all the info you need it takes Copilot seconds to give you the result. Awesome.thanks again,,Korehan Dora,4,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,314b846e-3166-49e9-a17e-3ac7fa70a9fe,better than chat GPT in my opinion,,Jay Stack,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,9261f34f-93d9-462f-9b9d-80c6e823b589,Great for help with things you already have an understanding of,,Graham H,4,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,2ef01779-f331-439f-813d-5db4cb5f201e,Great for image generation and random searches without search engine. BUT don t expect it to be like ChatGPT when it comes to problem solving or Perplexity for deep research.,,Al,4,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,57440409-db58-49a1-bc93-7b8881a8b4f5,I suffer social anxiety and have named mine Aten,,Coffin Dodger,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,ed0e4eb8-5a21-48c6-a939-cdacbad6bbd5,Excellente,,Horris Banda,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,8b0657e4-dca6-434d-b9a3-2489e24bbe91,i like it to use capilot. it solve all my needs,,Jennifer Sirikwa,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,efb675c3-239f-45cc-ad96-cfecba7905ee,it s excellent and very helpful,,Fernando Lucas,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,e0b5f6b2-d8bd-4d31-95a2-f2c07802557c,I m obliged to check that out 4,,Anton Atanasov (KyPIIIyM),5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,ae7ae79f-edc9-43a5-a533-dbbe008ff671,Can t Sign in. It says too many request.,,Varun Chaudhary,1,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c17bfeaa-a0b1-4bf0-b21e-74aeb05a89ca,excellent,,Atta,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,264943ed-9ff5-417c-85e7-ef1fd509b0a2,"Copilot shines with adaptability across settings, but its potential feels capped. It makes odd math errors, correcting itself when pushed, hinting at deeper smarts. More frustrating are programmed limits dodging sensitive topics or claiming ignorance, though clever probing reveals it knows more. These intentional restrictions, likely from developers, hold it back. Copilot s brilliance is clear, but I wish it could fully flex its intelligence without interference. Still, it s a remarkable tool!",,Steffany Jones (Steff),4,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,ff9fb05e-ffbf-4742-8489-cc4f7e534d6a,Great,,Nam Cao Hai,5,"Jul 17, 2025"
Microsoft Copilot,com.microsoft.copilot,PRODUCTIVITY,c9ddbbd8-fea5-42bb-b7de-3b1f7d549f11,"it s so useful for me,especially in education",,Ashrinza Alinasser,5,"Jul 17, 2025"
